위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2019-11-18,울산,문어,29800.0,834400
2019-11-25,울산,문어,20267.0,1579900
2019-11-28,울산,밀복,8000.0,2480000
2019-10-08,울산,문어,25167.0,1795400
2019-10-09,울산,문어,19050.0,1011500
2019-10-11,울산,문어,19600.0,11308800
2019-10-18,울산,문어,17000.0,1549500
2019-10-22,울산,문어,24067.0,3109000
2019-10-24,울산,문어,22300.0,1048100
2019-10-28,울산,문어,24250.0,3278100
2019-10-31,울산,문어,61800.0,5338900
2019-10-08,울산,문어,25167.0,1795400
2019-10-09,울산,문어,19050.0,1011500
2019-10-11,울산,문어,19600.0,11308800
2019-10-18,울산,문어,17000.0,1549500
2019-10-22,울산,문어,24067.0,3109000
2019-10-24,울산,문어,22300.0,1048100
2019-10-28,울산,문어,24250.0,3278100
2019-10-31,울산,문어,61800.0,5338900
2019-05-05,울산,넙치,17700.0,17700
2019-05-10,울산,문어,17450.0,729000
2019-05-13,울산,문어,17780.0,5097900
2019-05-15,울산,문어,20500.0,984000
2019-05-19,울산,문어,15367.0,777900
2019-04-04,울산,문어,16625.0,2773200
2019-04-09,울산,문어,14975.0,1470600
2019-04-22,울산,넙치,26000.0,26000
2019-03-01,울산,밀복,7600.0,1368000
2019-03-02,울산,밀복,7200.0,3024000
2019-03-04,울산,밀복,6000.0,1260000
2019-03-10,울산,밀복,8000.0,624000
2019-02-01,울산,밀복,12500.0,7125000
2019-02-15,울산,넙치,13300.0,13300
2019-02-15,울산,문어,16483.0,1812500
2019-02-17,울산,밀복,10000.0,1350000
2019-02-21,울산,넙치,13300.0,26600
2019-01-04,울산,문어,21667.0,3393600
2019-01-05,울산,넙치,11000.0,11000
2019-01-05,울산,문어,24971.0,13940100
2019-01-07,울산,넙치,22100.0,22100
2019-01-08,울산,문어,21456.0,15054100
2019-01-11,울산,문어,22867.0,10361700
2019-01-12,울산,문어,22513.0,14922700
2019-01-13,울산,문어,25658.0,11750200
2019-01-14,울산,밀복,11400.0,7296000
2019-01-15,울산,넙치,48000.0,48000
2019-01-15,울산,문어,23000.0,2414000
2019-01-16,울산,문어,37578.0,17320100
2019-01-20,울산,밀복,10000.0,2500000
2019-01-21,울산,문어,36706.0,20654100
2019-01-25,울산,문어,28288.0,13313800
2019-01-28,울산,넙치,28000.0,28000
2019-01-29,울산,밀복,12400.0,3720000
2022-01-04,울산,문어,29700.0,7591300
2022-01-05,울산,문어,32400.0,6849900
2022-01-07,울산,문어,28550.0,13999000
2022-01-09,울산,문어,39100.0,3436200
2022-01-10,울산,밀복,11500.0,1932000
2022-01-10,울산,문어,31043.0,17944700
2022-01-11,울산,밀복,10000.0,3000000
2022-01-11,울산,문어,34478.0,16072400
2022-01-13,울산,문어,37733.0,3864000
2022-01-17,울산,문어,29069.0,26873300
2022-01-18,울산,문어,29620.0,7750800
2022-01-20,울산,문어,35010.0,18531900
2022-01-21,울산,문어,37680.0,13647400
2022-01-23,울산,문어,30833.0,8108000
2022-01-24,울산,문어,24692.0,13607600
2022-01-25,울산,문어,23200.0,4192200
2022-01-27,울산,밀복,7500.0,4890000
2022-01-27,울산,문어,22367.0,14572400
2022-01-28,울산,밀복,8000.0,1600000
2022-01-28,울산,문어,20506.0,12628200
2021-12-08,울산,문어,29575.0,9809300
2021-12-10,울산,문어,29567.0,4226600
2021-12-12,울산,문어,30120.0,3982800
